site_id,property_name,category_id,category_name,amenity_id,amenity_name
"e13mz5m","University Suites Student Housing","Unique Features","Unique Features","","Built in desk"
"e13mz5m","University Suites Student Housing","Unique Features","Unique Features","","Central A/C & Heating"
"e13mz5m","University Suites Student Housing","Unique Features","Unique Features","","Central Heating and Air Conditioning"
"e13mz5m","University Suites Student Housing","Unique Features","Unique Features","","Clubhouse with Business Center"
"e13mz5m","University Suites Student Housing","Unique Features","Unique Features","","Dishwasher"
"e13mz5m","University Suites Student Housing","Unique Features","Unique Features","","Other"
"e13mz5m","University Suites Student Housing","Unique Features","Unique Features","","Partially Furnished Bedrooms"
"e13mz5m","University Suites Student Housing","Unique Features","Unique Features","","private bedrooms with bathroom and closet"
"e13mz5m","University Suites Student Housing","Unique Features","Unique Features","","Shuttle Service to NCSU Campus"
"e13mz5m","University Suites Student Housing","Unique Features","Unique Features","","Smart Thermostats"
"e13mz5m","University Suites Student Housing","Unique Features","Unique Features","","Stainless Steel Kitchen Appliances"
"e13mz5m","University Suites Student Housing","Unique Features","Unique Features","","Upgraded apartments available - Contact office for details"
"ocpepvxvln","Village Green Student Living","Unit Features","Unit Features","1","Air Conditioning"
"ocpepvxvln","Village Green Student Living","Unit Features","Unit Features","26","Dishwasher"
"ocpepvxvln","Village Green Student Living","Unit Features","Unit Features","7","Furnished"
"ocpepvxvln","Village Green Student Living","Unit Features","Unit Features","6","Patio, Balcony, Porch or Deck"
"ocpepvxvln","Village Green Student Living","Security","Security","95","Dead-Bolt Locks"
"ocpepvxvln","Village Green Student Living","Community Features","Community Features","45","Fitness Room"
"ocpepvxvln","Village Green Student Living","Community Features","Community Features","46","Individual Leases"
"ocpepvxvln","Village Green Student Living","Community Features","Community Features","10","Pool"
"ocpepvxvln","Village Green Student Living","University Features","University Features","74","Private Shuttle to Campus"
"ocpepvxvln","Village Green Student Living","Laundry","Laundry","9","Washer/Dryer in Unit"
"ocpepvxvln","Village Green Student Living","Convenient For","Convenient For","981","Undergraduates"
"ocpjpg1817","Gorman Street Village PRE-LEASING for 2026! 3Bed 3Bath w/ Utilities! Upgraded Units Available!","Lease Information","Lease Information","16","12 month lease"
"ocpjpg1817","Gorman Street Village PRE-LEASING for 2026! 3Bed 3Bath w/ Utilities! Upgraded Units Available!","Lease Information","Lease Information","88","2 Year"
"ocpjpg1817","Gorman Street Village PRE-LEASING for 2026! 3Bed 3Bath w/ Utilities! Upgraded Units Available!","Lease Information","Lease Information","17","9 month lease"
"ocpjpg1817","Gorman Street Village PRE-LEASING for 2026! 3Bed 3Bath w/ Utilities! Upgraded Units Available!","Lease Information","Lease Information","102","Academic Year"
"ocpjpg1817","Gorman Street Village PRE-LEASING for 2026! 3Bed 3Bath w/ Utilities! Upgraded Units Available!","Unit Features","Unit Features","1","Air Conditioning"
"ocpjpg1817","Gorman Street Village PRE-LEASING for 2026! 3Bed 3Bath w/ Utilities! Upgraded Units Available!","Unit Features","Unit Features","20","Carpet"
"ocpjpg1817","Gorman Street Village PRE-LEASING for 2026! 3Bed 3Bath w/ Utilities! Upgraded Units Available!","Unit Features","Unit Features","26","Dishwasher"
"ocpjpg1817","Gorman Street Village PRE-LEASING for 2026! 3Bed 3Bath w/ Utilities! Upgraded Units Available!","Unit Features","Unit Features","21","Hardwood Floors"
"ocpjpg1817","Gorman Street Village PRE-LEASING for 2026! 3Bed 3Bath w/ Utilities! Upgraded Units Available!","Unit Features","Unit Features","41","Smoke-Free"
"ocpjpg1817","Gorman Street Village PRE-LEASING for 2026! 3Bed 3Bath w/ Utilities! Upgraded Units Available!","Community Features","Community Features","19","Near Bus Stop"
"ocpjpg1817","Gorman Street Village PRE-LEASING for 2026! 3Bed 3Bath w/ Utilities! Upgraded Units Available!","Laundry","Laundry","9","Washer/Dryer in Unit"
"ocpjpg1817","Gorman Street Village PRE-LEASING for 2026! 3Bed 3Bath w/ Utilities! Upgraded Units Available!","Convenient For","Convenient For","981","Undergraduates"
"ocpjpg1817","Gorman Street Village PRE-LEASING for 2026! 3Bed 3Bath w/ Utilities! Upgraded Units Available!","Convenient For","Convenient For","982","Graduate Students"
"ocpjpg1817","Gorman Street Village PRE-LEASING for 2026! 3Bed 3Bath w/ Utilities! Upgraded Units Available!","Convenient For","Convenient For","983","Faculty/Staff"
"ocpgxr290w","Spacious Forest Park Two-Room Suite + Private Bath - Walk to Campus (Includes Utilities)","Unit Features","Unit Features","1","Air Conditioning"
"ocpgxr290w","Spacious Forest Park Two-Room Suite + Private Bath - Walk to Campus (Includes Utilities)","Unit Features","Unit Features","20","Carpet"
"ocpgxr290w","Spacious Forest Park Two-Room Suite + Private Bath - Walk to Campus (Includes Utilities)","Unit Features","Unit Features","26","Dishwasher"
"ocpgxr290w","Spacious Forest Park Two-Room Suite + Private Bath - Walk to Campus (Includes Utilities)","Unit Features","Unit Features","80","Extra Storage"
"ocpgxr290w","Spacious Forest Park Two-Room Suite + Private Bath - Walk to Campus (Includes Utilities)","Unit Features","Unit Features","8","Fireplace"
"ocpgxr290w","Spacious Forest Park Two-Room Suite + Private Bath - Walk to Campus (Includes Utilities)","Unit Features","Unit Features","7","Furnished"
"ocpgxr290w","Spacious Forest Park Two-Room Suite + Private Bath - Walk to Campus (Includes Utilities)","Unit Features","Unit Features","82","Garbage Disposal"
"ocpgxr290w","Spacious Forest Park Two-Room Suite + Private Bath - Walk to Campus (Includes Utilities)","Unit Features","Unit Features","83","Garden/Yard"
"ocpgxr290w","Spacious Forest Park Two-Room Suite + Private Bath - Walk to Campus (Includes Utilities)","Unit Features","Unit Features","21","Hardwood Floors"
"ocpgxr290w","Spacious Forest Park Two-Room Suite + Private Bath - Walk to Campus (Includes Utilities)","Unit Features","Unit Features","303","High-Speed Internet Available"
"ocpgxr290w","Spacious Forest Park Two-Room Suite + Private Bath - Walk to Campus (Includes Utilities)","Unit Features","Unit Features","71","Outdoor Space"
"ocpgxr290w","Spacious Forest Park Two-Room Suite + Private Bath - Walk to Campus (Includes Utilities)","Unit Features","Unit Features","6","Patio, Balcony, Porch or Deck"
"ocpgxr290w","Spacious Forest Park Two-Room Suite + Private Bath - Walk to Campus (Includes Utilities)","Unit Features","Unit Features","41","Smoke-Free"
"ocpgxr290w","Spacious Forest Park Two-Room Suite + Private Bath - Walk to Campus (Includes Utilities)","Security","Security","95","Dead-Bolt Locks"
"ocpgxr290w","Spacious Forest Park Two-Room Suite + Private Bath - Walk to Campus (Includes Utilities)","Security","Security","99","Exterior Lighting"
"ocpgxr290w","Spacious Forest Park Two-Room Suite + Private Bath - Walk to Campus (Includes Utilities)","Community Features","Community Features","46","Individual Leases"
"ocpgxr290w","Spacious Forest Park Two-Room Suite + Private Bath - Walk to Campus (Includes Utilities)","Community Features","Community Features","43","International Student Friendly"
"ocpgxr290w","Spacious Forest Park Two-Room Suite + Private Bath - Walk to Campus (Includes Utilities)","Community Features","Community Features","19","Near Bus Stop"
"ocpgxr290w","Spacious Forest Park Two-Room Suite + Private Bath - Walk to Campus (Includes Utilities)","Community Features","Community Features","103","Walk to campus"
"ocpgxr290w","Spacious Forest Park Two-Room Suite + Private Bath - Walk to Campus (Includes Utilities)","Laundry","Laundry","104","Laundry Access"
"ocpgxr290w","Spacious Forest Park Two-Room Suite + Private Bath - Walk to Campus (Includes Utilities)","Convenient For","Convenient For","981","Undergraduates"
"ocpgxr290w","Spacious Forest Park Two-Room Suite + Private Bath - Walk to Campus (Includes Utilities)","Convenient For","Convenient For","982","Graduate Students"
"ocpgxr290w","Spacious Forest Park Two-Room Suite + Private Bath - Walk to Campus (Includes Utilities)","Convenient For","Convenient For","983","Faculty/Staff"
"ocpb48f058","Now Pre-Leasing for August 2026! 1 and 3 Bedrooms with Utilities! Marcom St Apartments!","Lease Information","Lease Information","16","12 month lease"
"ocpb48f058","Now Pre-Leasing for August 2026! 1 and 3 Bedrooms with Utilities! Marcom St Apartments!","Lease Information","Lease Information","88","2 Year"
"ocpb48f058","Now Pre-Leasing for August 2026! 1 and 3 Bedrooms with Utilities! Marcom St Apartments!","Lease Information","Lease Information","17","9 month lease"
"ocpb48f058","Now Pre-Leasing for August 2026! 1 and 3 Bedrooms with Utilities! Marcom St Apartments!","Lease Information","Lease Information","102","Academic Year"
"ocpb48f058","Now Pre-Leasing for August 2026! 1 and 3 Bedrooms with Utilities! Marcom St Apartments!","Unit Features","Unit Features","1","Air Conditioning"
"ocpb48f058","Now Pre-Leasing for August 2026! 1 and 3 Bedrooms with Utilities! Marcom St Apartments!","Unit Features","Unit Features","20","Carpet"
"ocpb48f058","Now Pre-Leasing for August 2026! 1 and 3 Bedrooms with Utilities! Marcom St Apartments!","Unit Features","Unit Features","15","Disability Accessible"
"ocpb48f058","Now Pre-Leasing for August 2026! 1 and 3 Bedrooms with Utilities! Marcom St Apartments!","Unit Features","Unit Features","26","Dishwasher"
"ocpb48f058","Now Pre-Leasing for August 2026! 1 and 3 Bedrooms with Utilities! Marcom St Apartments!","Unit Features","Unit Features","82","Garbage Disposal"
"ocpb48f058","Now Pre-Leasing for August 2026! 1 and 3 Bedrooms with Utilities! Marcom St Apartments!","Unit Features","Unit Features","21","Hardwood Floors"
"ocpb48f058","Now Pre-Leasing for August 2026! 1 and 3 Bedrooms with Utilities! Marcom St Apartments!","Unit Features","Unit Features","303","High-Speed Internet Available"
"ocpb48f058","Now Pre-Leasing for August 2026! 1 and 3 Bedrooms with Utilities! Marcom St Apartments!","Unit Features","Unit Features","6","Patio, Balcony, Porch or Deck"
"ocpb48f058","Now Pre-Leasing for August 2026! 1 and 3 Bedrooms with Utilities! Marcom St Apartments!","Unit Features","Unit Features","41","Smoke-Free"
"ocpb48f058","Now Pre-Leasing for August 2026! 1 and 3 Bedrooms with Utilities! Marcom St Apartments!","Security","Security","95","Dead-Bolt Locks"
"ocpb48f058","Now Pre-Leasing for August 2026! 1 and 3 Bedrooms with Utilities! Marcom St Apartments!","Security","Security","99","Exterior Lighting"
"ocpb48f058","Now Pre-Leasing for August 2026! 1 and 3 Bedrooms with Utilities! Marcom St Apartments!","Community Features","Community Features","43","International Student Friendly"
"ocpb48f058","Now Pre-Leasing for August 2026! 1 and 3 Bedrooms with Utilities! Marcom St Apartments!","Community Features","Community Features","19","Near Bus Stop"
"ocpb48f058","Now Pre-Leasing for August 2026! 1 and 3 Bedrooms with Utilities! Marcom St Apartments!","Community Features","Community Features","103","Walk to campus"
"ocpb48f058","Now Pre-Leasing for August 2026! 1 and 3 Bedrooms with Utilities! Marcom St Apartments!","Laundry","Laundry","9","Washer/Dryer in Unit"
"ocpb48f058","Now Pre-Leasing for August 2026! 1 and 3 Bedrooms with Utilities! Marcom St Apartments!","Convenient For","Convenient For","981","Undergraduates"
"ocpb48f058","Now Pre-Leasing for August 2026! 1 and 3 Bedrooms with Utilities! Marcom St Apartments!","Convenient For","Convenient For","982","Graduate Students"
"ocpb48f058","Now Pre-Leasing for August 2026! 1 and 3 Bedrooms with Utilities! Marcom St Apartments!","Convenient For","Convenient For","983","Faculty/Staff"
"ocpsd8dpj6","Spacious En-suite with private patio and garage parking in Crescent Ridge Townhome Community","Unit Features","Unit Features","1","Air Conditioning"
"ocpsd8dpj6","Spacious En-suite with private patio and garage parking in Crescent Ridge Townhome Community","Unit Features","Unit Features","20","Carpet"
"ocpsd8dpj6","Spacious En-suite with private patio and garage parking in Crescent Ridge Townhome Community","Unit Features","Unit Features","26","Dishwasher"
"ocpsd8dpj6","Spacious En-suite with private patio and garage parking in Crescent Ridge Townhome Community","Unit Features","Unit Features","8","Fireplace"
"ocpsd8dpj6","Spacious En-suite with private patio and garage parking in Crescent Ridge Townhome Community","Unit Features","Unit Features","82","Garbage Disposal"
"ocpsd8dpj6","Spacious En-suite with private patio and garage parking in Crescent Ridge Townhome Community","Unit Features","Unit Features","83","Garden/Yard"
"ocpsd8dpj6","Spacious En-suite with private patio and garage parking in Crescent Ridge Townhome Community","Unit Features","Unit Features","21","Hardwood Floors"
"ocpsd8dpj6","Spacious En-suite with private patio and garage parking in Crescent Ridge Townhome Community","Unit Features","Unit Features","303","High-Speed Internet Available"
"ocpsd8dpj6","Spacious En-suite with private patio and garage parking in Crescent Ridge Townhome Community","Unit Features","Unit Features","71","Outdoor Space"
"ocpsd8dpj6","Spacious En-suite with private patio and garage parking in Crescent Ridge Townhome Community","Unit Features","Unit Features","6","Patio, Balcony, Porch or Deck"
"ocpsd8dpj6","Spacious En-suite with private patio and garage parking in Crescent Ridge Townhome Community","Unit Features","Unit Features","41","Smoke-Free"
